record_ID,well_ID,pump_fixed,pump_working,activity_date,village_name,prefecture,Latitude,Longitude,pump_type,sous_prefecture,payment,service_visit_type
27873,A675,non,problem,05/28/2018,YEREMON POMPE 5,,5.239178,17.45378,hpv_60,,0,eep
3667,A680,oui,non,11/30/2013,BAKOTA CATHOLIQUE,lobaye,3.727263,17.55588,hpv_60,mbaiki,0,
18924,A70,oui,problem,01/28/2017,MAKONAJI WALI 1 CENTRE,mamberekadei,4.6322,16.78458,hpv_60,gadzi,16000,
20862,A71,oui,problem,05/08/2017,MAKONAJI Wali 2,mamberekadei,,,hpv_60,gadzi,16000,
22437,A71,non,non,09/08/2017,MAKONAJI WALI 2,mamberekadei,4.6294,16.78597,hpv_60,gadzi,0,
27540,A718,oui,problem,04/01/2018,Gatoro,,4.322409,17.46802,india_mark_2,,0,eep
25131,A74,oui,non,01/23/2018,MBOULA MAIRIE,mamberekadei,4.438111,16.48511,hpv_100,carnot,0,eep
23601,A761,oui,non,11/09/2017,YEMA KABO,lobaye,4.202149,18.00817,hpv_60,mbaiki,0,2017-11-09 08:27:11
33600,A765,oui,problem,11/14/2018,CoMPLEXE  JACQUE GRIBLEs,Ombella M Poko,4.491873,18.50687,hpv_60,Bimbo,0,eep
9603,A79,oui,non,04/01/2015,MPOYO,sanghambaere,3.451226,15.90065,hpv_60,nola,16000,
29121,A827,oui,oui,06/11/2018,MBAYE 1,,4.533159,18.49056,hpv_60,,0,eep
10476,A846,oui,non,04/20/2015,BOMBEKITI 1,lobaye,3.949598,17.86236,hydro_india,mbaiki,0,
20901,A89,non,non,05/11/2017,NANZEMBE,mamberekadei,4.16585,15.95754,hpv_60,berberati,0,
29994,A91,oui,non,07/07/2018,NDINGUIRI MC,mamberekadei,4.88496,16.33766,hpv_60,gadzi,14000,eep
20904,A94,problem,problem,05/11/2017,NGOTTO BANIA,mamberekadei,4.158106,15.96389,hpv_60,berberati,0,
25170,A94,oui,problem,01/25/2018,NGOTTO BANIA,mamberekadei,4.158111,15.96394,hpv_60,berberati,0,eep
6956,A949,oui,oui,09/26/2014,BOUTILI ECOLE MIXTE,ombelampoko,4.664425,18.23627,hpv_60,boali,0,
32460,A950,oui,problem,10/03/2018,GANKARANG,Nana Mambere,5.614374,16.14421,hpv_60,Baoro,20000,eep
728,A954,oui,non,04/30/2012,Boyali,ombelampoko,6.172311,16.48017,hpv_60,boali,16000,
27126,A973,oui,non,03/15/2018,BOSSIMBA A,,3.694806,18.18283,india_mark_2,,0,eep
32721,A977,oui,oui,10/10/2018,NDONGO,Lobaye,3.775834,18.13163,india_mark_2,Mbaiki,0,eep
1002,A980,oui,non,06/06/2012,SCAD MAIRE,lobaye,5.785514,15.07477,india_mark_2,mbaiki,24000,
8516,F115,oui,non,01/08/2015,DOUMBA,mamberekadei,4.249945,15.35105,hpv_60,berberati,0,
20439,F115,oui,non,03/15/2017,DOUMBA,mamberekadei,,,hpv_60,gamboula,0,
16365,F1436,oui,non,05/27/2016,Berberati Association Chretien et Musulman pour la Paix,mamberekadei,4.276878,15.78196,hpv_60,berberati,0,
21222,F1776,oui,non,05/04/2017,Ecole Sous Prefectorale Mixte A de Bossemptélé,ouhampende,5.682038,16.63356,hydro_india,bossemtele,0,
28479,F1776,non,non,05/26/2018,Bossemptele Ecole,,5.681916,16.63385,hpv_60,,0,eep
29955,F1802,non,problem,07/20/2018,Barka Pandi,mamberekadei,4.18895,15.93883,hpv_60,berberati,0,eep
29949,F1804,non,problem,07/19/2018,Gbambang 2,mamberekadei,4.143523,16.02766,hpv_60,berberati,0,eep
25182,F1808,problem,problem,01/25/2018,BANIA MARCHE,mamberekadei,4.012991,16.1136,hpv_60,berberati,0,eep
29790,F1811,oui,problem,07/02/2018,Nandobo Ecole HPV60,mamberekadei,4.662925,15.79848,hpv_60,berberati,0,eep
32319,F260,oui,problem,09/27/2018,Gbokila,Ombella M Poko,4.27398,18.41251,hpv_60,Bimbo,0,eep
26361,F280,problem,problem,03/06/2018,Bokayan2,,6.276597,15.59703,hpv_60,,,monitor
19719,F309,oui,non,02/16/2017,Boyali 4,ombelampoko,5.056261,17.87896,hpv_60,boali,20000,
19134,F314,oui,problem,02/13/2017,BOGBANDORO 7 A,ombelampoko,5.321233,17.1011,hpv_60,yaloke,0,
24600,F314,oui,problem,12/12/2017,BOGBANDORO 2,ombelampoko,5.321216,17.10104,hpv_60,yaloke,0,
19077,F315,oui,non,02/10/2017,Yamando,ombelampoko,5.307843,17.09525,hpv_60,yaloke,16000,
32088,F315,oui,problem,09/06/2018,YAMANDO,Ombella M Poko,5.307758,17.09529,hpv_60,Yaloke,20000,eep
31845,F321,oui,problem,09/06/2018,Bossangoa1,Ombella M Poko,5.314559,17.10098,hpv_60,Yaloke,20000,eep
15271,F329,oui,non,03/16/2016,ZAWA CENTRE DE SANTE,ombelampoko,5.381806,16.93985,hpv_60,yaloke,0,
19029,F329,oui,non,02/08/2017,ZAWA CENTRE DE SANTE,ombelampoko,5.381903,16.93969,hpv_60,yaloke,0,
21900,F359,non,non,07/14/2017,Bondoe,ombelampoko,5.169154,17.73864,hpv_60,bossembele,0,
17753,F360,oui,non,07/18/2016,Bogoin 2 Nord,ombelampoko,5.070738,17.83723,hpv_60,boali,16000,
15006,F361,oui,non,02/02/2016,Boali Eglise des Freres,ombelampoko,4.886278,17.99505,hpv_60,boali,24000,
33597,F361,oui,problem,10/23/2018,Boali Eglise des Freres,Ombella M Poko,4.886351,17.99496,hpv_60,Boali,0,eep
15009,F362,oui,non,02/02/2016,Boali Eglise Christianiste,ombelampoko,4.885901,17.99122,hpv_60,boali,0,
20292,F407,oui,problem,03/07/2017,DIFOLO 3,mamberekadei,4.246221,15.76671,hpv_60,berberati,8000,
20757,F449,oui,problem,04/21/2017,DJAMBALA 6,mamberekadei,4.269948,15.77781,hpv_60,berberati,0,
24318,F57,non,non,12/07/2017,Gbandegue,ouhampende,6.232296,16.38206,hpv_60,bozoum,0,
15319,F581,non,non,03/18/2016,Bobandoro6,ombelampoko,5.315474,17.09524,hpv_60,yaloke,0,
24528,F581,oui,problem,12/11/2017,Bobandoro6,ombelampoko,5.31535,17.09527,hpv_60,yaloke,10000,
4353,F665,oui,oui,03/28/2014,Boali Bogoin 2,ombelampoko,4.880731,17.99948,hpv_60,boali,0,
21843,F668,problem,problem,07/11/2017,Bossembele quartier Gbabou,ombelampoko,5.267134,17.64247,hpv_60,bossembele,24000,
27786,F668,oui,problem,05/24/2018,Bossembele quartier Gbabou,,5.267155,17.64246,hpv_60,,15000,eep
23244,F848,oui,problem,11/09/2017,TAPOUROU,mamberekadei,4.150555,15.65891,hpv_60,berberati,20000,
608,R1042,oui,non,04/02/2012,NDERE ,ombelampoko,4.561829,18.45069,hpv_60,bimbo,16000,
4886,R277,oui,oui,04/04/2014,Bang koungo3,ouhampende,7.475626,15.53899,india_mark_2,ngaoundaye,0,
22944,R381,oui,non,10/14/2017,Gbamian,ombelampoko,4.970575,17.92805,hpv_60,boali,0,
19317,R402,oui,problem,02/20/2017,Boudouli1,ombelampoko,5.008394,17.72667,hpv_60,bossembele,0,
9924,R470,oui,non,03/29/2015,PENDE Quartier Combattant,ouhampende,7.226681,16.28836,india_mark_2,paoua,0,
28098,R500,oui,problem,06/04/2018,BODANGA. 2,,5.439804,16.86623,hpv_60,,0,eep
4472,R527,oui,non,04/03/2014,YOMBO I,ombelampoko,4.253402,18.40045,hpv_60,bimbo,0,
28818,R620,problem,problem,05/31/2018,Leya B,,4.87044,18.67354,hpv_60,,0,eep
28857,R638,problem,problem,06/02/2018,Damara Arabe,,4.956187,18.69746,hpv_60,,0,eep
33441,R683,problem,problem,10/24/2018,Boali Bodanga,ombelampoko,4.869157,18.00635,hpv_60,Boali,,monitor
27885,R719,non,problem,05/28/2018,Boguissi B,,5.235536,17.40945,hpv_60,,0,eep
30618,R857,oui,problem,07/27/2018,ZILA 3,ombelampoko,4.312784,18.48655,hpv_60,bimbo,20000,eep
33942,W032,problem,problem,11/02/2018,BABOUA QTIER SOUMANGUERE,Nana Mambere,5.802646,14.84335,hpv_60_2000,Baboua,0,eep
31593,X008,non,problem,09/04/2018,Makélé kodi,ouhampende,7.46063,15.62386,india_mark_2,,,bekou
30864,Y39,problem,problem,08/09/2018,NDJOBBIDI,mamberekadei,4.12293,15.13284,hpv_60,gamboula,,monitor
31935,Y45,problem,problem,09/15/2018,BAKALA 1 A,Lobaye,4.878042,17.01353,india_mark_2,Boganda,20000,eep
32004,Y57,problem,problem,09/18/2018,BEKA- GOMI Centre Santé,lobaye,4.767136,17.28232,hpv_60,boganangone,,monitor
26949,Z0039,problem,problem,03/10/2018,BOKANGA  centre,,3.895732,18.14464,hpv_60,,,monitor
34769,Z0087,oui,problem,12/19/2018,WENZE,,4.296037,17.39396,india_mark_2,,10000,eep
34775,Z0095,problem,non,12/19/2018,Bolaye Centre de Sante,,4.306107,17.38678,hpv_60,,0,eep
14481,A177,oui,non,02/02/2016,FO,nanamambere,5.62484,15.18801,hpv_60,bouar,16000,
9642,A1823,non,non,04/06/2015,NGOULO QTIER ZO KEW ZO,sanghambaere,3.482854,16.16633,hpv_60,nola,0,
28545,A536,decommissioned,non,05/30/2018,BOKONGO 2,,6.218518,16.45553,hpv_60,,0,eep
16512,A1011,oui,non,05/25/2016,BOUAKA 1 A,lobaye,4.021023,17.82629,india_mark_2,mbaiki,0,
26958,A1038,oui,non,03/10/2018,Bangui Bouchia Nord,,3.842539,18.16835,india_mark_2,,0,eep
4979,A135,non,non,04/02/2014,Bayanga DIDI 1,nanamambere,5.300882,15.79475,hpv_60,baoro,0,
8993,A149,oui,non,02/18/2015,DOULIAC CAMP,nanamambere,5.33112,15.13253,hpv_60,abba,0,
965,A199,non,non,05/23/2012,KPETENE CARNOT,mamberekadei,4.45491,15.83316,moino,berberati,0,
963,A230,non,non,05/23/2012,NGBAFIO,mamberekadei,6.66448,15.127,moino,berberati,0,
8933,F132,non,non,02/11/2015,BOKANGUA DOUL,ouhampende,6.131484,15.87485,hpv_60,bozoum,0,
34706,A763,problem,problem,12/14/2018,ZONGUEN,Lobaye,4.154226,17.19112,hpv_60,Boda,0,eep
8837,A131,non,non,02/02/2015,BARKA BONGO,nanamambere,5.600422,16.31161,hpv_60,baoro,0,
1093,A19,oui,non,06/29/2012,SAINT BORIS,mamberekadei,4.265317,15.79695,hpv_60,berberati,30000,
22101,A237,non,non,07/05/2017,Nguerenguere,nanamambere,5.630311,15.89691,hpv_60,baoro,0,
8813,A244,non,non,01/31/2015,PATE GBONAMBOLO,nanamambere,5.596223,15.90725,hpv_60,baoro,0,
8807,A272,non,non,01/31/2015,ZAWA,nanamambere,5.534592,15.94163,hpv_60,baoro,0,
1304,A302,oui,non,03/22/2013,GBAMBIA 1 MUS,mamberekadei,4.786672,14.9847,hpv_60,amadagaza,0,
1241,A331,oui,non,03/13/2013,NGAM NGAM,mamberekadei,4.484619,14.93201,hpv_60,gamboula,0,
28473,A380,non,non,05/26/2018,BOSS CENTRE DE SANTE JEAN PAUL  2,,5.686157,16.63299,hpv_60,,16000,eep
28521,A435,decommissioned,problem,05/29/2018,PONT OUHAM,,6.334033,16.34971,hpv_60,,0,eep
1145,A283,oui,non,03/04/2013,BAMBA ECOLE,mamberekadei,3.776375,15.32694,hpv_60,dedemokouba,0,
19371,A95,oui,non,02/14/2017,Ngoulo MC,sanghambaere,3.480917,16.16818,hpv_60,nola,0,
14152,A10,oui,non,12/24/2015,BERBERATI HOPITAL 2,mamberekadei,4.262167,15.78949,hpv_60,berberati,0,
8795,A148,non,non,01/31/2015,BOGALI NANA MAMBERE,nanamambere,5.317148,15.98138,moino,baoro,0,
21015,A179,oui,oui,05/08/2017,GOLLO BOYANG,nanamambere,,,hpv_60,baboua,16000,
26130,A1808,non,problem,03/19/2018,MONDELET VILLAGE,,3.907438,15.30004,hpv_60,,0,eep
26043,A1929,oui,problem,03/16/2018,SOSSO CARREFOUR,,3.923129,15.5022,hpv_60,,20000,eep
29286,A2719,oui,problem,06/15/2018,Bossemptélé quartier gbapèrè ,ouhampende,5.673658,16.63232,hpv_60,bossemtele,15000,eep
26325,A339,problem,problem,03/16/2018,SOSSO MARCHE,,3.918535,15.50117,hpv_60,,16000,eep
29733,A3418,non,non,07/18/2018,Tada,kemo,5.810939,19.12798,hpv_60,,0,eep
26430,A368,oui,problem,03/10/2018,BOKONGO BOCARANGUA,,6.922378,15.62674,hpv_60,,7000,eep
25485,A406,problem,problem,01/22/2018,Konaguila,ouhampende,6.384712,16.34756,hpv_60,bozoum,0,eep
25512,A407,oui,non,01/20/2018,Konkere  1,ouhampende,6.555269,16.38782,hpv_60,bozoum,20000,eep
24801,A503,problem,problem,01/18/2018,BOBANDJIO,ombelampoko,4.5764,18.40071,hpv_60,bimbo,,eep
3301,A55,oui,non,11/26/2013,ECOLE  MAMBERE,sanghambaere,3.52417,16.06068,hpv_60,nola,0,
21444,A713,non,non,06/20/2017,LAGO ECOLE,lobaye,3.749461,17.81224,hpv_60,mbaiki,0,
758,A766,oui,non,04/19/2012,BOING ECOLE,ombelampoko,4.382432,18.52032,hpv_60,bimbo,0,
8888,F131,non,non,02/07/2015,Maigaro,nanamambere,5.993932,15.57167,hpv_60,bouar,0,
26058,F2011,problem,problem,03/16/2018,Sosso Nakombo4,,3.91462,15.49963,india_mark_2,,,monitor
3130,F479,non,non,11/26/2013,ELEVAGE,mamberekadei,4.252248,15.79927,hpv_60,berberati,0,
2695,F63,oui,non,10/22/2013,Poukone,ouhampende,6.242585,16.40369,hpv_60,bozoum,0,
15165,R533,oui,non,02/10/2016,KPALONGO 1 Ouest,ombelampoko,4.315607,18.46579,hpv_60,bimbo,10000,
30771,Z200,problem,problem,08/09/2018,Mision  carmel,ombelampoko,4.349393,18.51352,hydro_india,bimbo,,monitor
8018,A1563,non,non,12/15/2014,MBANZA MARCHE NORD,sanghambaere,3.552946,16.13364,hpv_60,nola,0,
13936,A1069,non,non,12/16/2015,Bokangua Disponsaire,nanamambere,6.11832,15.85399,india_mark_2,bouar,0,
9780,A1568,non,non,04/20/2015,KOSSINDE,sanghambaere,3.896114,16.28323,hpv_60,nola,0,
28401,A172,problem,problem,06/04/2018,LA VALLEE EEB BOUAR,,5.932717,15.59137,hydro_india,,0,eep
26571,A1826,non,non,03/13/2018,SCED Marche,,3.400701,16.24954,hpv_60,,,monitor
9050,A224,non,non,02/21/2015,NDIBA 2,nanamambere,5.824172,14.95474,hpv_60,baboua,0,
9095,A243,oui,non,02/24/2015,PAKAM,nanamambere,6.578161,15.24591,hpv_60,bouar,0,
11413,A3342,non,non,06/11/2015,Kokangua MC,nanamambere,6.115727,15.85298,hpv_60,bouar,0,
3439,A3363,non,non,12/14/2013,LOPPO  EEB,sanghambaere,3.588039,16.08344,hpv_60,nola,0,
9777,A53,non,non,04/16/2015,DOMALE,sanghambaere,3.684663,16.17734,hpv_60,nola,0,
13930,F132,non,non,12/16/2015,BOKAYAN 2A,nanamambere,6.131482,15.87481,hpv_60,bouar,0,
16114,A1563,non,non,04/04/2016,MBANZA MARCHE NORD,sanghambaere,3.55299,16.13364,hpv_60,nola,0,
16096,A1567,non,non,04/01/2016,NTOMORI,sanghambaere,3.407219,15.65629,hpv_60,nola,0,
1295,A332,decommissioned,decommissioned,03/22/2013,NGAMBI,mamberekadei,4.774875,15.05505,hpv_100,amadagaza,0,
26568,A37,oui,non,03/13/2018,BELAMBOKE 4 SCED,,3.40388,16.23281,hpv_60,,16000,eep
16120,A1823,non,non,04/04/2016,NGOULO QTIER ZO KEW ZO,sanghambaere,3.482863,16.16634,hpv_60,nola,0,
1289,A277,oui,non,03/21/2013,AMADA GAZA ECOLE,mamberekadei,4.771686,15.19872,hpv_60,berberati,0,
652,A580,oui,non,04/12/2012,BOZELE 2 NANA BAKASSA,ouham,6.658131,17.42713,india_mark_2,nanabakassa,48000,
26541,A109,decommissioned,problem,03/09/2018,WATONGO,,3.624813,16.12138,hpv_60,,0,eep
5156,A139,non,non,04/18/2014,BELOKO DOUANE,nanamambere,5.935774,14.60567,hpv_60,baboua,0,
714,A3338,non,non,04/19/2012,Ecole Zamboutou,,6.602497,18.25085,india_mark_2,,,
13939,A3342,non,non,12/16/2015,Bokayan MC,nanamambere,6.115726,15.85299,hpv_60,bouar,0,
7973,A94,oui,non,12/27/2014,NGOTTO BANIA,mamberekadei,4.158128,15.96388,hpv_60,berberati,0,
1202,A296,oui,non,03/08/2013,DENGONA,mamberekadei,4.101561,15.15066,autres,gamboula,0,
1469,A1821,non,non,07/09/2013,NAMBOUI 1,sanghambaere,3.527166,16.05951,hpv_60,nola,0,
1442,A90,non,non,06/28/2013,NDINGUIRI EEB,mamberekadei,4.882544,16.34173,india_mark_2,gadzi,0,
12991,A29,oui,oui,08/24/2015,BANDOKA,sanghambaere,3.487654,16.0152,hpv_60,nola,0,
14697,A224,non,non,02/06/2016,NDIBA 2,nanamambere,5.824133,14.95474,hpv_60,baboua,0,
9783,A41,non,non,04/01/2015,BIAKAN,sanghambaere,3.445728,15.88896,hpv_60,nola,0,
22815,A101,oui,non,09/18/2017,NOLA PERFECTURE,sanghambaere,,,hydro_india,nola,0,
26880,A1044,oui,problem,03/09/2018,BOSSAKO,,4.212924,17.85325,hpv_60,,0,eep
26454,A1063,problem,problem,03/12/2018,BOKAYAN BOMBAYE,,6.877462,15.55271,hpv_60,,0,eep
14853,A107,oui,non,01/29/2016,TAWI,mamberekadei,4.771965,16.72483,hpv_60,gadzi,0,
7610,A133,non,non,10/12/2014,Batoko,nanamambere,5.52645,15.95065,hpv_100,baoro,0,
7439,A136,oui,non,10/12/2014,BAYANGA DIDI 2 MC,nanamambere,5.303052,15.79441,hpv_60,baoro,0,
28767,A1500,problem,problem,06/06/2018,KOUMA GANI,,6.769502,16.33798,india_mark_2,,0,eep
13288,A1515,oui,non,09/21/2015,BOMBEKITI 1,lobaye,3.95347,17.85517,hpv_60,mbaiki,0,
754,A1532,oui,non,04/19/2012,NZONGO M'POKO BAC,,,,hpv_60,,16000,
18831,A16,oui,problem,12/23/2016,POTOPOTO BABA NANI,mamberekadei,4.270624,15.78413,hpv_60,berberati,16000,
18264,A1821,oui,non,11/05/2016,NAMBOUI 1,sanghambaere,3.527291,16.0595,hydro_india,nola,12000,
14883,A19,non,non,02/03/2016,SAINT BORIS,mamberekadei,4.265011,15.79656,hpv_60,berberati,20000,
29265,A1905,oui,problem,06/12/2018,BANGUE,,6.531566,16.07827,hpv_60,,0,eep
20799,A198,problem,problem,05/03/2017,KOUISSO,mamberekadei,4.893081,15.84047,hpv_60,carnot,0,
280,A2017,non,non,02/22/2012,NGOUTERE MC,,6.774642,15.89489,hpv_60,,0,
20553,A209,oui,non,03/24/2017,Centre de sante MAIGARO 2,nanamambere,6.009784,15.55888,moino,bouar,48000,
20562,A2445,oui,non,03/25/2017,Baoro quartier BELLE VUE,nanamambere,5.703409,15.94804,hpv_60,baoro,16000,
5192,A263,oui,non,04/21/2014,YELEWA,nanamambere,6.42353,15.26903,hpv_60,bouar,0,
2851,A2997,oui,non,10/30/2013,SASSO 1,mamberekadei,3.920012,15.50482,hpv_60,dedemokouba,16000,
8579,A310,oui,non,01/10/2015,KORONDO,mamberekadei,4.197085,15.2278,hpv_60,gamboula,0,
18639,A314,oui,oui,11/09/2016,MBANZIFORO 1,mamberekadei,4.03903,15.15758,india_mark_3,dedemokouba,0,
32349,A3166,oui,problem,10/09/2018,SAMBANDA 4,mamberekadei,4.251327,15.79253,india_mark_2,Berberati,0,rapid_response
19854,A3323,oui,oui,02/16/2017,QUARTIER GBAGO Ste Therese,ouhampende,6.312203,16.37201,hpv_60,bozoum,0,
24720,A3325,oui,non,11/09/2017,Letele ecole,ouhampende,7.136105,15.70692,india_mark_2,bozoum,0,
2449,A3360,oui,non,10/15/2013,CI BOSSEBELE,ombelampoko,5.245391,17.68063,india_mark_3,bossembele,0,
29628,A3427,non,non,07/12/2018,Dekoa sesseresse,kemo,6.318215,19.07784,hpv_60,,0,eep
29589,A3440,problem,problem,07/09/2018,Yenguere Tilo A,kemo,6.297213,19.22422,hpv_60,,0,eep
24048,A3483,oui,problem,12/11/2017,Boambali,kemo,5.739107,19.15358,hpv_60,sibut,0,
29355,A3495,problem,problem,07/05/2018,Boakama,kemo,5.80382,19.5829,hpv_60,sibut,0,eep
2683,A379,oui,non,10/18/2013,Bocaranga camp commercial,ouhampende,6.98101,15.64292,hpv_60,bocaranga,0,
26346,A386,problem,problem,03/06/2018,NDONGUE YOYO,,6.087404,15.55533,hpv_60,,,monitor
26049,A393,problem,problem,03/17/2018,BOCARANGA EEF CAMPEMENT BOC,,7.001208,15.63894,hpv_60,,0,eep
2830,A409,oui,non,10/16/2013,KOWONE POSTE DE SANTE,ouhampende,7.299766,15.91784,india_mark_2,ngaoundaye,0,
23547,A434,oui,problem,11/10/2017,Kodi petroca,ouhampende,7.013875,15.64144,hpv_60,bocaranga,0,
26025,A436,oui,problem,03/15/2018,GANZA QTIER,,6.997414,15.64006,hpv_60,,16000,eep
20877,A50,non,non,05/09/2017,BANIA DISP EEB,mamberekadei,4.000003,16.10901,hpv_60,berberati,0,
14988,A569,oui,non,02/01/2016,BOUGOULA 3,ombelampoko,4.669815,18.20931,hydro_india,boali,10000,
32676,A569,oui,problem,10/26/2018,BOGOULA 3,ombelampoko,4.669892,18.2095,india_mark_2,Boali,0,eep
9364,A583,oui,non,03/03/2015,BOZINGA 1,ombelampoko,5.640043,16.67087,india_mark_2,yaloke,0,
4314,A587,oui,non,03/27/2014,BOZOUBOLO 2,ombelampoko,4.965348,17.93057,hpv_60,boali,0,
15238,A59,oui,non,03/12/2016,GADZI 1 ECOLE,mamberekadei,4.780149,16.70312,hpv_60,gadzi,0,
18102,A714,oui,problem,10/31/2016,BAGANDOU ECOLE PUBLIQUE,lobaye,3.744505,17.83849,hpv_60,mbaiki,32000,
26556,A73,non,non,03/13/2018,EGLISE LUTHERIENNE (EPC) de MANZA,,3.539448,16.13922,hpv_60,,,monitor
4520,A773,oui,non,04/10/2014,KOUKOULOU B,ombelampoko,4.461752,18.55146,hpv_60,bimbo,0,
18351,A95,non,non,11/14/2016,Ngoulo MC,sanghambaere,3.48089,16.16819,hpv_60,nola,0,
27924,F1316,non,problem,05/29/2018,BOGBAYERE 1,,5.236456,17.37741,india_mark_2,,20000,eep
25899,F1436,non,non,03/21/2018,Association Chretien et Musulman pour la Paix .,,4.276764,15.78192,hpv_60,,,monitor
14341,F1691,oui,non,12/24/2015,Boyrabe quartie VOTONGBO 2(quartier boyrabe),bangui,,,india_mark_2,bangui,0,
29313,F1811,non,non,06/22/2018,Nandobo Ecole HPV60,mamberekadei,4.662918,15.79846,hpv_60,berberati,0,eep
34200,F1811,non,problem,11/23/2018,Nandobo Ecole HPV60,mamberekadei,4.662935,15.79845,hpv_60_2000,Berberati,0,eep
29316,F1813,oui,problem,06/22/2018,Nandobo quartier Ndoumbe 2,mamberekadei,4.662256,15.80142,hpv_60,berberati,0,eep
19764,F1891,oui,non,02/06/2017,Bouar Quartier Zo kwe Zo,nanamambere,5.950367,15.58323,hpv_60,bouar,0,
15000,R554,non,non,02/01/2016,Boali Poste Mosquee,ombelampoko,4.793685,18.1115,hpv_60,boali,0,
21954,R590,problem,problem,07/19/2017,Bowesse 1 Ndjoh,ombelampoko,5.702323,17.60166,hpv_60,bossembele,0,
11881,R944,oui,non,07/08/2015,Bokengue,ombelampoko,5.147321,17.14828,india_mark_2,yaloke,0,
34790,X28,oui,problem,12/04/2018, Bodayo 2,,6.429285,17.73648,india_mark_2,,0,eep
26862,Z0018,problem,problem,03/08/2018,SABE  ECOLE,,3.976602,18.01802,hpv_60,,,monitor
7652,A1560,oui,oui,10/15/2014,Qtier bequa gbasseme,nanamambere,5.703603,15.95696,hydro_india,baoro,16000,
1406,A107,oui,non,07/01/2013,TAWI,mamberekadei,4.771971,16.72481,hpv_60,gadzi,0,
16102,A115,non,non,04/01/2016,ZIENDI VILLAGE,sanghambaere,3.407487,15.69546,hpv_60,nola,0,
9744,A2013,non,non,04/16/2015,YANDOUMBE ECOLE 1,sanghambaere,2.884694,16.26375,hpv_60,bayanga,0,
1259,A310,oui,non,03/17/2013,KORONDO,mamberekadei,4.196954,15.22766,hpv_60,gamboula,0,
1247,A335,oui,non,03/13/2013,NOUFOU 1,mamberekadei,4.589767,14.81179,hpv_60,gamboula,0,
7868,A56,non,non,12/10/2014,NOLA EEB,sanghambaere,3.52195,16.05499,hpv_60,nola,0,
16057,A807,non,non,03/22/2016,ZENGUI 1,sanghambaere,3.518385,16.05515,hpv_60,nola,0,
9648,A105,non,non,04/06/2015,SCED MC,sanghambaere,3.402354,16.24696,hpv_60,nola,0,
1394,A2135,non,non,06/28/2013,CARNOT QTIER AJAX 1,mamberekadei,4.94509,15.89038,moino,carnot,0,
9765,A3363,non,non,04/20/2015,LOPPO  EEB,sanghambaere,3.588006,16.08323,hpv_60,nola,0,
32628,F860,non,problem,10/13/2018,Gazi sos,Nana Mambere,5.937172,15.61455,hpv_100,Bouar,0,eep
26298,A2696,decommissioned,non,03/27/2018,SANGAMI,,6.855137,15.77657,india_mark_2,,,monitor
29805,A218,oui,non,07/03/2018,NANDOBO EEB,mamberekadei,4.669477,15.7964,hpv_60,berberati,20000,eep
1148,A3068,oui,non,03/04/2013,NDJOBIDI BAMBA,mamberekadei,3.775169,15.32141,hpv_60,dedemokouba,0,
1397,A49,non,non,06/28/2013,DEMABATEKE,mamberekadei,4.975583,16.27442,hpv_60,gadzi,0,
3418,A54,oui,non,12/10/2013,DOMICILI,sanghambaere,3.397494,15.71099,hpv_60,nola,0,
1430,A69,non,non,07/10/2013,NOLA MAISON D ARRET,sanghambaere,3.52551,16.04247,hpv_60,nola,0,
29829,Y36,non,non,07/04/2018,NGOGBARA Ecole,mamberekadei,4.895028,15.82448,hpv_60,,,monitor
8996,A123,oui,non,02/18/2015,BABAZA BOUAR,nanamambere,5.375032,15.09438,hpv_60,abba,0,
5420,A152,oui,non,04/28/2014,BAORO CENTRE DE SANTE,nanamambere,5.698776,15.95288,moino,baoro,0,
8987,A177,non,non,02/17/2015,FO,nanamambere,5.624945,15.18811,hpv_60,baboua,0,
4021,A198,non,non,01/16/2014,Gallo boyang,nanamambere,5.800905,15.17138,hpv_60,bouar,0,
16138,A2580,non,non,04/06/2016,YAMANDO,sanghambaere,3.848001,16.30306,moino,nola,0,
1226,A297,oui,non,03/12/2013,DILAPOKO,mamberekadei,4.364325,15.09016,hpv_60,gamboula,0,
24753,A3216,non,non,01/16/2018,GBALIKO 1,ombelampoko,4.475441,18.50645,hpv_60,bimbo,,eep
26640,A44,oui,non,03/17/2018,BONGO VILLE,,2.912551,16.26501,hpv_60,,11500,eep
24795,A625,non,non,01/18/2018,KPAKPA 2,ombelampoko,4.600522,18.44739,hpv_60,bimbo,,eep
26610,A83,non,problem,03/14/2018,MONASSAO 2,,3.257942,16.24921,hpv_60,,0,eep
26745,A84,oui,non,03/19/2018,MOSSAPOULA 1,,2.967657,16.26137,hpv_60,,16000,eep
30156,A1608,oui,non,07/12/2018,KOUNDE QTIER MUSULMAN,nanamambere,6.112969,14.63741,hpv_60,baboua,16000,eep
16039,A100,non,non,03/25/2016,PETROCA NOLA,sanghambaere,3.523931,16.05519,hpv_60,nola,0,
3421,A114,oui,non,12/10/2013,ZIENDI MC,sanghambaere,3.406835,15.69793,hpv_60,nola,0,
9008,A139,decommissioned,decommissioned,02/19/2015,BELOKO DOUANE,nanamambere,5.935708,14.6057,hpv_60,baboua,0,
5135,A154,decommissioned,decommissioned,04/16/2014,BABOUA centre SOCIAL,nanamambere,5.798414,14.82584,hpv_60,baboua,0,
