record_ID,well_ID,service_visit_type,village_name,prefecture,pump_working,pump_fixed,activity_date,Latitude,Longitude,pump_type,payment,team_number,sous_prefecture,wells::mission_id,,,,
42403,A16,eep,Potopoto Baba Nani,mamberekadei,oui,oui,10/16/2019,4.27066,15.78413,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42400,F422,eep,Moinam 2,mamberekadei,non,decommissioned,10/16/2019,4.273792,15.78358,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42397,A819,eep,Moinam Lomie 1,MambereKadei,oui,oui,10/16/2019,4.27545,15.78259,hpv_60,,eep_moto_1,Berberati,Moto_Berberati_Groupe_1,,,,
42394,F416,eep,Nabiliyombo,mamberekadei,oui,oui,10/16/2019,4.277675,15.78378,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42391,A3561,eep,Nabiliyombo 2,mamberekadei,oui,oui,10/16/2019,4.281114,15.78168,hydro_india,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42388,F1436,eep,Association Chretienne et Musulmane Pour la Paix,mamberekadei,oui,oui,10/16/2019,4.276859,15.78188,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42385,F500,eep,Djambala 3,mamberekadei,oui,oui,10/16/2019,4.268337,15.78056,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42382,A3562,eep,Djambala 4,mamberekadei,oui,oui,10/16/2019,4.2651,15.7821,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42379,A1603,eep,Berberati MC Nemezia Soeurs Sacre Coeurs,mamberekadei,oui,oui,10/16/2019,4.252842,15.78899,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42487,A3518,eep,Sibut Marche Gossara,kemo,oui,oui,10/16/2019,5.727087,19.08826,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42481,A3475,eep,Sibut Ngambazigo,kemo,oui,oui,10/16/2019,5.732999,19.11041,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42478,A3476,eep,Sibut Ngambazigo Ecole Plateau,kemo,oui,oui,10/16/2019,5.733889,19.11242,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42475,A2437,eep,Sibut Simenaie,kemo,oui,oui,10/16/2019,5.741394,19.08465,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42472,A3511,eep,Sibut Bobandere 3,kemo,oui,oui,10/16/2019,5.745583,19.08734,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42469,A3510,eep,Ecole Bala,kemo,problem,decommissioned,10/16/2019,5.749912,19.08954,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42466,A3509,eep,Bala Ecole Mixte,kemo,non,decommissioned,10/16/2019,5.758376,19.09152,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42463,A3508,eep,Bopou,kemo,oui,oui,10/16/2019,5.758217,19.09107,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42700,A559,eep,BOSSANFORO 2,ombelampoko,oui,oui,10/16/2019,5.288506,17.22613,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42697,F1181,eep,BOUKANGA 3,ombelampoko,non,decommissioned,10/16/2019,5.285682,17.2778,india_mark_2,,eep_2,bossembele,OM_Groupe_6,,,,
42694,A571,eep,Boukanga2,ombelampoko,oui,oui,10/16/2019,5.28661,17.27519,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42691,A558,eep,BOSSANFORO 1 A Sud,ombelampoko,oui,oui,10/16/2019,5.29043,17.24133,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42499,A3411,eep,Sibut Guifa SOCADA,kemo,oui,oui,10/17/2019,6.124404,19.12003,hpv_60,,eep_4,dekoa,Kemo_Groupe_3,,,,
42496,A3468,eep,Sibut Beye,kemo,oui,oui,10/17/2019,6.113967,19.12188,hpv_60,,eep_4,dekoa,Kemo_Groupe_3,,,,
42493,A3517,eep,Sibut Ouganda,kemo,oui,oui,10/17/2019,5.726239,19.08423,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42490,A3519,eep,Sibut Lycee,kemo,problem,oui,10/17/2019,5.728483,19.09259,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42712,A524,eep,BOGBAN 3,ombelampoko,oui,oui,10/17/2019,5.247728,17.56881,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42709,A525,eep,BOGBAN RCA,ombelampoko,oui,oui,10/17/2019,5.254398,17.34435,india_mark_2,,eep_2,bossembele,OM_Groupe_6,,,,
42706,A523,eep,Bogban2,ombelampoko,oui,oui,10/17/2019,5.258604,17.33585,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42703,F370,eep,Bokoto,ombelampoko,non,decommissioned,10/17/2019,5.277043,17.30412,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42511,A3515,monitor,Station Biblique D,kemo,oui,oui,10/18/2019,5.728062,19.10807,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42508,A3514,monitor,Station Biblique C,kemo,oui,oui,10/18/2019,5.725743,19.11084,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42505,A3513,monitor,Station Biblique B,kemo,non,decommissioned,10/18/2019,5.725413,19.11006,india_mark_2,,eep_4,sibut,Kemo_Groupe_2,,,,
42502,F227,eep,Sibut Station Missionaires,kemo,problem,oui,10/18/2019,5.725327,19.1092,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42724,R719,eep,Boguissi B,ombelampoko,oui,oui,10/18/2019,5.235546,17.40946,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42721,R722,eep,BOGALI,ombelampoko,oui,oui,10/18/2019,5.232419,17.38447,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42718,A518,eep,Bofeli1,ombelampoko,oui,oui,10/18/2019,5.235159,17.38069,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42715,F1316,eep,BOGBAYERE 1,ombelampoko,oui,oui,10/18/2019,5.236461,17.3774,india_mark_2,,eep_2,yaloke,OM_Groupe_6,,,,
42406,F303,rapid_response,Maison d'Arret de Berberati,mamberekadei,non,oui,10/19/2019,4.259319,15.79292,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42520,A3497,eep,Sibut Gendarmerie,kemo,oui,oui,10/19/2019,5.727206,19.07794,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42517,A890,eep,Sibut Centre Ville,kemo,oui,oui,10/19/2019,5.728779,19.07886,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42514,A3516,eep,Sibut Hopital,kemo,oui,oui,10/19/2019,5.734546,19.08328,hpv_60,,eep_4,sibut,Kemo_Groupe_2,,,,
42739,A673,eep,YEREMON 2,ombelampoko,oui,oui,10/19/2019,5.238099,17.45527,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42736,A672,eep,YEREMON 1,ombelampoko,oui,oui,10/19/2019,5.238268,17.45388,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42733,A2605,eep,YEREMON 3,ombelampoko,oui,oui,10/19/2019,5.233315,17.44922,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42730,A2741,eep,YEREMON 1 ECOLE,ombelampoko,oui,oui,10/19/2019,5.233747,17.44875,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42727,A530,eep,BOGUISSI,ombelampoko,oui,oui,10/19/2019,5.234883,17.41093,hpv_60,,eep_2,bossembele,OM_Groupe_6,,,,
42526,F260,eep,Gbokila,ombelampoko,non,oui,10/21/2019,4.273994,18.4125,hpv_60,,eep_4,bimbo,Moto_Bangui_Groupe_2,,,,
42523,A1856,eep,Sabongo Ecole 2,ombelampoko,problem,oui,10/21/2019,4.273953,18.4502,hpv_60,,eep_4,Bimbo,Moto_Bangui_Groupe_2,,,,
42745,A2702,eep,BANDENGUE ECOLE,ombelampoko,problem,oui,10/21/2019,5.53067,17.61407,hpv_60,,eep_2,bossembele,OM_Groupe_5,,,,
42742,A2607,eep,BOMASSANA,ombelampoko,problem,oui,10/21/2019,5.580898,17.60769,hpv_60,,eep_2,bossembele,OM_Groupe_5,,,,
42535,A3354,eep,Dana Kobolet,Lobaye,oui,oui,10/22/2019,4.298342,17.3372,india_mark_2,,eep_4,Boda,Lobaye_Groupe_10,,,,
42532,Z0095,eep,Bolaye Centre de Sante,,oui,oui,10/22/2019,4.306024,17.38671,hpv_60,,eep_4,,Lobaye_Groupe_10,,,,
42529,Z0087,eep,Wenze,,oui,oui,10/22/2019,4.296067,17.39393,india_mark_2,,eep_4,,Lobaye_Groupe_10,,,,
42757,R557,eep,Mardoche Bogoyo1,ombelampoko,oui,oui,10/22/2019,4.820608,18.05375,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42754,R405,monitor,Mandjo 2,ombelampoko,non,non,10/22/2019,4.729436,18.01548,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42751,F1507,eep,Mandjo 1,ombelampoko,oui,oui,10/22/2019,4.726137,18.01225,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42748,A626,eep,LAMBI,ombelampoko,oui,oui,10/22/2019,4.681726,17.94001,hpv_60,,eep_2,Boali,OM_Groupe_3,,,,
42550,A1074,eep,Yawa Centre de Sante,Lobaye,oui,oui,10/23/2019,4.344646,17.09361,india_mark_2,,eep_4,Boda,Lobaye_Groupe_10,,,,
42547,A1013,eep,YAWA kolongo,,non,decommissioned,10/23/2019,4.348446,17.09226,india_mark_2,,eep_4,,Lobaye_Groupe_10,,,,
42544,A1012,eep,Yawa Kolongo 1,Lobaye,problem,oui,10/23/2019,4.348773,17.0918,hpv_60,,eep_4,Boganda,Lobaye_Groupe_10,,,,
42541,A1015,eep,Yawa Centre,Lobaye,oui,oui,10/23/2019,4.348197,17.09404,india_mark_2,,eep_4,Boganda,Lobaye_Groupe_10,,,,
42538,A745,eep,Ndambou,Lobaye,oui,oui,10/23/2019,4.323003,17.29779,india_mark_2,,eep_4,Boda,Lobaye_Groupe_10,,,,
42769,A637,eep,MARDOCHE,ombelampoko,oui,oui,10/23/2019,4.819701,18.05873,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42766,R554,eep,BOALI POSTE MOSQUEE,ombelampoko,oui,oui,10/23/2019,4.793675,18.11153,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42763,F400,eep,Keptene Bangui-Boali,ombelampoko,problem,problem,10/23/2019,4.74275,18.16979,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42760,A3302,eep,Mardoche 3,ombelampoko,problem,oui,10/23/2019,4.820092,18.05665,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42565,F3392,eep,Bambio massangai,sanghambaere,oui,oui,10/24/2019,3.937784,16.97087,hpv_60,,eep_4,bambio,Lobaye_Groupe_10,,,,
42562,A682,eep,Banga,Lobaye,non,decommissioned,10/24/2019,4.114625,17.11061,hpv_100,,eep_4,Boda,Lobaye_Groupe_10,,,,
42559,A757,eep,TOKODE,,oui,oui,10/24/2019,4.164663,17.19771,hpv_60,,eep_4,,Lobaye_Groupe_10,,,,
42556,A701,eep,Botoro 1,Lobaye,oui,oui,10/24/2019,4.215179,17.27207,india_mark_2,,eep_4,Boda,Lobaye_Groupe_10,,,,
42553,A702,eep,Botoro 2,Lobaye,oui,oui,10/24/2019,4.21688,17.27335,india_mark_2,,eep_4,Boda,Lobaye_Groupe_10,,,,
42784,F363,eep,Bokoin,ombelampoko,oui,oui,10/24/2019,4.713837,18.18709,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42781,A625,eep,KPAKPA 2,ombelampoko,oui,oui,10/24/2019,4.600656,18.44754,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42778,A624,eep,KPAKPA 1,ombelampoko,oui,oui,10/24/2019,4.599237,18.4471,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42775,Z002,eep,Kpakpa 3,,non,decommissioned,10/24/2019,4.599768,18.44659,india_mark_2,,eep_2,,OM_Groupe_3,,,,
42772,R1042,eep,NDERE,ombelampoko,oui,oui,10/24/2019,4.561778,18.45078,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42580,A1873,eep,Tokode Ecole Catholique,lobaye,non,oui,10/25/2019,4.161503,17.19541,hpv_60,,eep_4,Boda,Lobaye_Groupe_10,,,,
42577,F3404,eep,Bambio college,sanghambaere,oui,oui,10/25/2019,3.945044,16.96146,hpv_60,,eep_4,bambio,Lobaye_Groupe_10,,,,
42574,F3314,eep,Bambio hopital,sanghambaere,oui,oui,10/25/2019,3.951835,16.95708,hpv_60,,eep_4,bambio,Lobaye_Groupe_10,,,,
42571,F3398,eep,Bambio haoussa,sanghambaere,oui,oui,10/25/2019,3.946999,16.9603,hpv_60,,eep_4,bambio,Lobaye_Groupe_10,,,,
42568,A2019,eep,Bambio Combatant,sanghambaere,non,decommissioned,10/25/2019,3.946438,16.96033,hpv_60,,eep_4,bambio,Lobaye_Groupe_10,,,,
42796,A840,eep,GBABOU,ombelampoko,oui,oui,10/25/2019,4.700449,18.19009,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42793,F1971,eep,Borosse Ecole,ombelampoko,oui,oui,10/25/2019,4.580731,18.38763,hydro_india,,eep_2,bimbo,OM_Groupe_3,,,,
42790,A1685,eep,BOROSSE,ombelampoko,oui,oui,10/25/2019,4.579235,18.38928,hpv_60,,eep_2,Bimbo,OM_Groupe_3,,,,
42787,A503,eep,BOBANDJIO,ombelampoko,oui,oui,10/25/2019,4.576311,18.40084,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42589,F1908,eep,Noukane,lobaye,oui,oui,10/26/2019,4.446053,17.28877,hpv_60,,eep_4,boda,Lobaye_Groupe_11,,,,
42586,F995,eep,Bolaye 2,lobaye,oui,oui,10/26/2019,4.335173,17.36773,india_mark_2,,eep_4,boda,Lobaye_Groupe_11,,,,
42583,A691,eep,Bolaye 1,lobaye,non,oui,10/26/2019,4.304493,17.38722,india_mark_2,,eep_4,boda,Lobaye_Groupe_10,,,,
42808,F1504,eep,Bougoula 4,ombelampoko,oui,oui,10/26/2019,4.66772,18.21246,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42805,A569,eep,BOGOULA 3,ombelampoko,oui,oui,10/26/2019,4.66989,18.20949,india_mark_2,,eep_2,boali,OM_Groupe_3,,,,
42802,A568,eep,Bougoula 2,ombelampoko,oui,oui,10/26/2019,4.670512,18.20813,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42799,A2071,eep,BOUKOULI,ombelampoko,oui,oui,10/26/2019,,,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42601,F1962,eep,Bossewi,lobaye,non,oui,10/28/2019,4.580506,17.15954,hpv_60,,eep_4,boganda,Lobaye_Groupe_11,,,,
42598,A1018,eep,Bogali Lobaye,lobaye,non,decommissioned,10/28/2019,4.532546,17.24769,india_mark_2,,eep_4,boganda,Lobaye_Groupe_11,,,,
42595,Z0096,eep,Boudjoula Centre de Sante,,problem,oui,10/28/2019,4.490435,17.28298,hpv_60,,eep_4,,Lobaye_Groupe_11,,,,
42592,A1004,eep,Boudjoula Sud,lobaye,oui,oui,10/28/2019,4.489157,17.28412,hpv_60,,eep_4,boganda,Lobaye_Groupe_11,,,,
42820,A949,eep,BOUTILI ECOLE MIXTE,ombelampoko,oui,oui,10/28/2019,4.664442,18.23628,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42817,A1686,eep,Boutili,ombelampoko,oui,problem,10/28/2019,4.646535,18.25582,hpv_60,,eep_2,Boali,OM_Groupe_3,,,,
42814,F1363,eep,GOMOKO OUEST,ombelampoko,oui,oui,10/28/2019,4.643849,18.26438,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42811,F1364,eep,GOMOKO EST,ombelampoko,oui,oui,10/28/2019,4.643245,18.26645,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42628,Y44,eep,GAZI BEA Centre Sante,lobaye,problem,oui,10/29/2019,4.933162,17.01157,hpv_60,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42625,A2614,eep,Gazi Bea Centre,lobaye,oui,oui,10/29/2019,4.932847,17.01208,india_mark_2,,eep_4,yaloke,Lobaye_Groupe_11,,,,
42622,A3245,eep,Boguere,lobaye,oui,oui,10/29/2019,4.884024,17.15211,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42619,A3243,monitor,Boguere Marche 2,lobaye,oui,oui,10/29/2019,4.885649,17.15022,india_mark_2,,eep_4,boganda,Lobaye_Groupe_11,,,,
42616,A1020,monitor,Bonaguero 1,lobaye,oui,oui,10/29/2019,4.840495,17.19783,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42613,A1021,monitor,Bonaguero 2,lobaye,oui,oui,10/29/2019,4.825061,17.20026,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42610,A1023,monitor,Mbolo 2,lobaye,oui,oui,10/29/2019,4.752548,17.19961,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42607,A1010,monitor,Mbolo 2,lobaye,oui,oui,10/29/2019,4.747448,17.20242,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42604,A762,monitor,Zalingo,lobaye,non,non,10/29/2019,4.733183,17.20662,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42832,A623,eep,KPAKALANDEKE,ombelampoko,oui,oui,10/29/2019,4.609021,18.3389,hpv_60,,eep_2,Bimbo,OM_Groupe_3,,,,
42829,Z001,eep,Bodengbe,ombelampoko,oui,oui,10/29/2019,4.570938,18.38551,india_mark_2,,eep_2,bimbo,OM_Groupe_3,,,,
42826,A621,eep,KOMBO,ombelampoko,oui,oui,10/29/2019,4.559897,18.39058,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42823,Q006,eep,Pani,,oui,oui,10/29/2019,4.56354,18.44644,hpv_60,,eep_2,,OM_Groupe_3,,,,
42412,F1805,eep,Sapoua Dispensaire,mamberekadei,problem,oui,10/30/2019,4.116175,16.05441,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_5,,,,
42409,F1795,eep,Zaoro Pata Ecole,mamberekadei,non,oui,10/30/2019,3.978224,16.16392,hpv_100,,eep_moto_1,Berberati,Moto_Berberati_Groupe_5,,,,
42643,A738,eep,Mbankoe Marche,lobaye,oui,oui,10/30/2019,4.836165,17.01058,india_mark_2,,eep_4,yaloke,Lobaye_Groupe_11,,,,
42640,A737,eep,Mbankoe Haoussa,lobaye,oui,oui,10/30/2019,4.833284,17.01041,india_mark_2,,eep_4,yaloke,Lobaye_Groupe_11,,,,
42637,Y48,eep,KOUFOUM Centre Sante,lobaye,non,non,10/30/2019,4.728167,16.88409,hpv_60,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42634,Y47,eep,KOUDOUM,lobaye,non,oui,10/30/2019,4.728474,16.8796,hydro_india,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42631,A2615,eep,Koudoum Linerte,lobaye,oui,oui,10/30/2019,4.729147,16.87723,hydro_india,,eep_4,yaloke,Lobaye_Groupe_11,,,,
42844,A564,eep,Bouboui 1,ombelampoko,oui,oui,10/30/2019,4.618287,18.32096,hpv_60,,eep_2,Bimbo,OM_Groupe_3,,,,
42841,Y60,eep,BOUBOUI 4,ombelampoko,oui,oui,10/30/2019,4.617576,18.32191,india_mark_2,,eep_2,bimbo,OM_Groupe_3,,,,
42838,A565,eep,BOUBOUI 2,ombelampoko,oui,oui,10/30/2019,4.617458,18.32358,hpv_60,,eep_2,bimbo,OM_Groupe_3,,,,
42835,A1918,eep,KPAKALANDEKE. EEF,ombelampoko,problem,decommissioned,10/30/2019,4.610599,18.33673,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42670,A1017,monitor,Boyo,lobaye,non,non,10/31/2019,4.387707,17.31789,india_mark_2,,eep_4,boda,Lobaye_Groupe_11,,,,
42667,F998,eep,Boudjoula Dana,lobaye,oui,oui,10/31/2019,4.49241,17.28227,india_mark_2,,eep_4,boganda,Lobaye_Groupe_11,,,,
42664,A1019,eep,Boudjoula Gbaguera,lobaye,oui,oui,10/31/2019,4.492979,17.28181,hydro_india,,eep_4,boganda,Lobaye_Groupe_11,,,,
42661,A752,eep,Boganangone ONAF,lobaye,oui,oui,10/31/2019,4.513202,17.26373,india_mark_2,,eep_4,boganda,Lobaye_Groupe_11,,,,
42658,F1965,eep,Mato 2,lobaye,oui,oui,10/31/2019,4.59881,17.22804,hpv_60,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42655,A1016,eep,Beka Gonie 2,lobaye,oui,oui,10/31/2019,4.767283,17.28773,india_mark_2,,eep_4,boganangone,Lobaye_Groupe_11,,,,
42652,A2613,eep,Gazi Bea,lobaye,oui,oui,10/31/2019,4.933886,17.01133,india_mark_2,,eep_4,yaloke,Lobaye_Groupe_11,,,,
42649,A1022,eep,Bakala 1A,lobaye,oui,oui,10/31/2019,4.878028,17.01352,india_mark_2,,eep_4,boganda,Lobaye_Groupe_11,,,,
42646,A723,eep,Mbankoe,lobaye,non,oui,10/31/2019,4.839218,17.00975,india_mark_2,,eep_4,yaloke,Lobaye_Groupe_11,,,,
42850,A567,eep,BOUGOULA 1 MARCHE,ombelampoko,oui,oui,10/31/2019,4.669264,18.20849,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42847,A2749,eep,BOGOULA,ombelampoko,oui,oui,10/31/2019,4.666736,18.20863,hpv_60,,eep_2,boali,OM_Groupe_3,,,,
42415,F446,rapid_response,Cava 3A,mamberekadei,problem,oui,11/01/2019,4.259748,15.79898,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_1,,,,
42421,A329,eep,Nassole,mamberekadei,oui,oui,11/4/2019,4.259768,15.3783,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_2,,,,
42418,F2097,eep,Bossengue,mamberekadei,oui,oui,11/04/2019,4.237244,15.69818,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_2,,,,
42424,A1894,eep,Wotoro Centre Kisito,mamberekadei,oui,oui,11/5/2019,4.246732,15.8513,hpv_60,,eep_moto_1,Berberati,Moto_Berberati_Groupe_5,,,,
42853,A1568,eep,Kossinde,mamberekadei,oui,oui,11/07/2019,3.896135,16.28318,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_5,,,,
42859,A218,eep,Nandobo EEB,mamberekadei,oui,oui,11/8/2019,4.669508,15.79648,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_4,,,,
42856,A213,eep,Massina,mamberekadei,oui,oui,11/8/2019,4.630429,15.78648,hpv_60,,eep_moto_1,berberati,Moto_Berberati_Groupe_4,,,,
42865,F1799,eep,Babaza Ecole,mamberekadei,oui,oui,11/11/2019,4.240868,15.55383,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_2,,,,
42862,F2100,eep,Bossengue 1,mamberekadei,oui,oui,11/11/2019,4.236022,15.70386,hpv_60_2000,,eep_moto_1,berberati,Moto_Berberati_Groupe_2,,,,
42868,F1783,eep,Balego Centre de Sante,mamberekadei,oui,oui,11/13/2019,3.927087,16.23913,hpv_100,,eep_moto_1,berberati,Moto_Berberati_Groupe_5,,,,
43009,,eep,Bouboui Marche à betail,,non,oui,11/13/2019,4.624304,18.29506,hpv_60,,eep_2,,,,,,
42889,A427,eep,Ndouzou,ouhampende,non,oui,11/14/2019,7.088669,15.67676,india_mark_2,,eep_4,bocaranga,OP_Groupe_4,,,,
43045,A347,eep,Belke,ouhampende,oui,oui,11/14/2019,6.998475,15.64147,hpv_60,,eep_2,Bocaranga,OP_Groupe_3,,,,
43042,A402,monitor,Kodi 2,ouhampende,non,non,11/14/2019,7.001552,15.63656,hpv_60,,eep_2,bocaranga,OP_Groupe_3,,,,
43039,A1055,eep,Bocaranga Charite,ouhampende,oui,oui,11/14/2019,7.004531,15.64076,hpv_60,,eep_2,bocaranga,OP_Groupe_3,,,,
42907,A1571,eep,Bang Kpassara,ouhampende,oui,oui,11/15/2019,7.475056,15.54092,india_mark_2,,eep_4,ngaoundaye,OP_Groupe_4,,,,
42904,R277,eep,Bang Koungo 3,ouhampende,oui,oui,11/15/2019,7.475634,15.53896,india_mark_2,,eep_4,bocaranga,OP_Groupe_4,,,,
42901,F74,eep,Ecole Catholique Saint Lucie de Nzoro,ouhampende,oui,oui,11/15/2019,7.365138,15.72565,hpv_60,,eep_4,bocaranga,OP_Groupe_4,,,,
42898,X005,eep,Nzoro centre,ouhampende,oui,oui,11/15/2019,7.364201,15.72886,india_mark_2,,eep_4,,OP_Groupe_4,,,,
42895,A2223,eep,MBOUM KORE,,oui,oui,11/15/2019,7.349764,15.74281,india_mark_2,,eep_4,,OP_Groupe_4,,,,
42892,A398,eep,Hang Zoung,ouhampende,oui,oui,11/15/2019,7.216774,15.74135,india_mark_2,,eep_4,bocaranga,OP_Groupe_4,,,,
43060,A378,eep,Village Cathechiste Bocaranga,ouhampende,oui,oui,11/15/2019,6.983054,15.63347,india_mark_2,,eep_2,Bocaranga,OP_Groupe_3,,,,
43057,F73,eep,Centre culturel padre felice de bocaranga,ouhampende,oui,oui,11/15/2019,6.983605,15.63761,hpv_60,,eep_2,bocaranga,,,,,
43054,A3328,eep,Foyer des Filles de Bocaranga,ouhampende,oui,oui,11/15/2019,6.984477,15.63455,hpv_60,,eep_2,Bocaranga,OP_Groupe_3,,,,
43051,A1838,eep,Bocaranga College Prive Catholique,ouhampende,oui,oui,11/15/2019,6.984309,15.63555,hpv_60,,eep_2,Bocaranga,OP_Groupe_3,,,,
43048,A392,eep,Ecole Associe Bakita,ouhampende,oui,oui,11/15/2019,6.982768,15.6366,hpv_60,,eep_2,bocaranga,OP_Groupe_3,,,,
42928,A2219,eep,BOLELE N 1,,oui,oui,11/16/2019,7.47023,15.57264,india_mark_2,,eep_4,,OP_Groupe_4,,,,
42925,A803,eep,Ngouboye Centre,ouhampende,oui,oui,11/16/2019,7.471246,15.55385,india_mark_2,,eep_4,ngaoundaye,OP_Groupe_4,,,,
42922,A802,eep,Ngouboye Laye,OuhamPende,oui,oui,11/16/2019,7.473256,15.55002,india_mark_2,,eep_4,bocaranga,OP_Groupe_4,,,,
42919,A341,eep,Bang Douane Centre,ouhampende,non,oui,11/16/2019,7.477185,15.53976,india_mark_2,,eep_4,ngaoundaye,OP_Groupe_4,,,,
42916,A342,eep,Bang Jehova,ouhampende,oui,oui,11/16/2019,7.478721,15.53738,india_mark_2,,eep_4,ngaoundaye,OP_Groupe_4,,,,
42913,A2393,eep,Mbere Pont,ouhampende,oui,oui,11/16/2019,7.513164,15.4931,india_mark_2,,eep_4,ngaoundaye,OP_Groupe_4,,,,
42910,A1572,eep,Sangbaye Bang,ouhampende,oui,oui,11/16/2019,7.481244,15.53364,india_mark_2,,eep_4,ngaoundaye,OP_Groupe_4,,,,
43072,A436,eep,GANZA QTIER,ouhampende,oui,oui,11/16/2019,6.997397,15.64007,hpv_60,,eep_2,bocaranga,,,,,
43069,A2213,eep,Bocaranga Sara,ouhampende,oui,oui,11/16/2019,6.996972,15.6415,india_mark_2,,eep_2,Bocaranga,OP_Groupe_3,,,,
43066,A935,eep,Bocaranga Gbadock PK5,ouhampende,oui,oui,11/16/2019,6.943029,15.65864,hpv_60,,eep_2,Bocaranga,OP_Groupe_3,,,,
